7.82,0.033975,1.564,0.99942,0.19988,-9.3908,-0.19988
7.84,0.013981,1.568,0.9999,0.19998,-9.4108,-0.19998
7.86,-0.0060183,1.572,0.99998,0.2,-9.4308,-0.2
7.88,-0.026015,1.576,0.99966,0.19993,-9.4508,-0.19993
7.9,-0.046002,1.58,0.99894,0.19979,-9.4708,-0.19979
7.92,-0.06597,1.584,0.99782,0.19956,-9.4908,-0.19956
7.94,-0.085912,1.588,0.9963,0.19926,-9.5108,-0.19926
7.96,-0.10582,1.592,0.99439,0.19888,-9.5308,-0.19888
7.98,-0.12569,1.596,0.99207,0.19841,-9.5508,-0.19841
8,-0.1455,1.6,0.98936,0.19787,-9.5708,-0.19787
8.02,-0.16526,1.604,0.98625,0.19725,-9.5908,-0.19725
8.04,-0.18495,1.608,0.98275,0.19655,-9.6108,-0.19655
8.06,-0.20456,1.612,0.97885,0.19577,-9.6308,-0.19577
8.08,-0.2241,1.616,0.97457,0.19491,-9.6508,-0.19491
8.1,-0.24354,1.62,0.96989,0.19398,-9.6708,-0.19398
8.12,-0.26289,1.624,0.96483,0.19297,-9.6908,-0.19297
8.14,-0.28213,1.628,0.95937,0.19187,-9.7108,-0.19187
8.16,-0.30126,1.632,0.95354,0.19071,-9.7308,-0.19071
8.18,-0.32027,1.636,0.94733,0.18947,-9.7508,-0.18947
8.2,-0.33915,1.64,0.94073,0.18815,-9.7708,-0.18815
8.22,-0.3579,1.644,0.93376,0.18675,-9.7908,-0.18675
8.24,-0.3765,1.648,0.92642,0.18528,-9.8108,-0.18528
8.26,-0.39495,1.652,0.9187,0.18374,-9.8308,-0.18374
8.28,-0.41325,1.656,0.91062,0.18212,-9.8508,-0.18212
8.3,-0.43138,1.66,0.90217,0.18043,-9.8708,-0.18043
8.32,-0.44933,1.664,0.89336,0.17867,-9.8908,-0.17867
8.34,-0.46711,1.668,0.8842,0.17684,-9.9108,-0.17684
8.36,-0.4847,1.672,0.87468,0.17494,-9.9308,-0.17494
8.38,-0.50209,1.676,0.86481,0.17296,-9.9508,-0.17296
8.4,-0.51929,1.68,0.8546,0.17092,-9.9708,-0.17092
8.42,-0.53628,1.684,0.84404,0.16881,-9.9908,-0.16881
8.44,-0.55305,1.688,0.83315,0.16663,-10.011,-0.16663
8.46,-0.5696,1.692,0.82192,0.16438,-10.031,-0.16438
8.48,-0.58592,1.696,0.81037,0.16207,-10.051,-0.16207
8.5,-0.60201,1.7,0.79849,0.1597,-10.071,-0.1597
8.52,-0.61786,1.704,0.78629,0.15726,-10.091,-0.15726
8.54,-0.63346,1.708,0.77377,0.15475,-10.111,-0.15475
8.56,-0.64881,1.712,0.76095,0.15219,-10.131,-0.15219
8.58,-0.6639,1.716,0.74782,0.14956,-10.151,-0.14956
8.6,-0.67872,1.72,0.7344,0.14688,-10.171,-0.14688
8.62,-0.69327,1.724,0.72068,0.14414,-10.191,-0.14414
8.64,-0.70755,1.728,0.70667,0.14133,-10.211,-0.14133
8.66,-0.72154,1.732,0.69238,0.13848,-10.231,-0.13848
8.68,-0.73524,1.736,0.67781,0.13556,-10.251,-0.13556
8.7,-0.74865,1.74,0.66297,0.13259,-10.271,-0.13259
8.72,-0.76176,1.744,0.64786,0.12957,-10.291,-0.12957
8.74,-0.77456,1.748,0.6325,0.1265,-10.311,-0.1265
8.76,-0.78705,1.752,0.61688,0.12338,-10.331,-0.12338
8.78,-0.79923,1.756,0.60102,0.1202,-10.351,-0.1202
8.8,-0.81109,1.76,0.58492,0.11698,-10.371,-0.11698
8.82,-0.82263,1.764,0.56858,0.11372,-10.391,-0.11372
8.84,-0.83383,1.768,0.55201,0.1104,-10.411,-0.1104
8.86,-0.84471,1.772,0.53523,0.10705,-10.431,-0.10705
8.88,-0.85524,1.776,0.51823,0.10365,-10.451,-0.10365
8.9,-0.86544,1.78,0.50102,0.1002,-10.471,-0.1002
8.92,-0.87528,1.784,0.48361,0.096723,-10.491,-0.096723
8.94,-0.88478,1.788,0.46601,0.093202,-10.511,-0.093202
8.96,-0.89392,1.792,0.44822,0.089645,-10.531,-0.089645
8.98,-0.90271,1.796,0.43026,0.086051,-10.551,-0.086051
9,-0.91113,1.8,0.41212,0.082424,-10.571,-0.082424
9.02,-0.91919,1.804,0.39381,0.078763,-10.591,-0.078763
9.04,-0.92688,1.808,0.37535,0.075071,-10.611,-0.075071
9.06,-0.9342,1.812,0.35674,0.071348,-10.631,-0.071348
9.08,-0.94115,1.816,0.33799,0.067598,-10.651,-0.067598
9.1,-0.94772,1.82,0.3191,0.06382,-10.671,-0.06382
9.12,-0.95391,1.824,0.30008,0.060016,-10.691,-0.060016
9.14,-0.95972,1.828,0.28094,0.056189,-10.711,-0.056189
9.16,-0.96515,1.832,0.26169,0.052339,-10.731,-0.052339
9.18,-0.97019,1.836,0.24234,0.048468,-10.751,-0.048468
9.2,-0.97484,1.84,0.22289,0.044578,-10.771,-0.044578
9.22,-0.97911,1.844,0.20335,0.04067,-10.791,-0.04067
9.24,-0.98298,1.848,0.18373,0.036746,-10.811,-0.036746
9.26,-0.98645,1.852,0.16403,0.032807,-10.831,-0.032807
9.28,-0.98954,1.856,0.14427,0.028855,-10.851,-0.028855
9.3,-0.99223,1.86,0.12445,0.024891,-10.871,-0.024891
9.32,-0.99452,1.864,0.10459,0.020917,-10.891,-0.020917
9.34,-0.99641,1.868,0.084676,0.016935,-10.911,-0.016935
9.36,-0.9979,1.872,0.064733,0.012947,-10.931,-0.012947
9.38,-0.999,1.876,0.044763,0.0089526,-10.951,-0.0089526
9.4,-0.99969,1.88,0.024775,0.0049551,-10.971,-0.0049551
9.42,-0.99999,1.884,0.0047779,0.00095559,-10.991,-0.00095559
9.44,-0.99988,1.888,-0.015221,-0.0030443,-11.011,0.0030443
9.46,-0.99938,1.892,-0.035215,-0.007043,-11.031,0.007043
9.48,-0.99848,1.896,-0.055194,-0.011039,-11.051,0.011039
9.5,-0.99717,1.9,-0.075151,-0.01503,-11.071,0.01503
9.52,-0.99547,1.904,-0.095078,-0.019016,-11.091,0.019016
9.54,-0.99337,1.908,-0.11497,-0.022993,-11.111,0.022993
9.56,-0.99087,1.912,-0.13481,-0.026962,-11.131,0.026962
9.58,-0.98798,1.916,-0.1546,-0.03092,-11.151,0.03092
9.6,-0.98469,1.92,-0.17433,-0.034865,-11.171,0.034865
9.62,-0.981,1.924,-0.19398,-0.038797,-11.191,0.038797
9.64,-0.97693,1.928,-0.21356,-0.042713,-11.211,0.042713
9.66,-0.97246,1.932,-0.23306,-0.046612,-11.231,0.046612
9.68,-0.96761,1.936,-0.25246,-0.050492,-11.251,0.050492
9.7,-0.96236,1.94,-0.27176,-0.054352,-11.271,0.054352
9.72,-0.95674,1.944,-0.29095,-0.05819,-11.291,0.05819
9.74,-0.95073,1.948,-0.31003,-0.062006,-11.311,0.062006
9.76,-0.94434,1.952,-0.32898,-0.065796,-11.331,0.065796
9.78,-0.93757,1.956,-0.3478,-0.06956,-11.351,0.06956
9.8,-0.93043,1.96,-0.36648,-0.073296,-11.371,0.073296
9.82,-0.92291,1.964,-0.38501,-0.077003,-11.391,0.077003
9.84,-0.91503,1.968,-0.40339,-0.080679,-11.411,0.080679
9.86,-0.90678,1.972,-0.42161,-0.084322,-11.431,0.084322
9.88,-0.89816,1.976,-0.43966,-0.087932,-11.451,0.087932
9.9,-0.88919,1.98,-0.45754,-0.091507,-11.471,0.091507
9.92,-0.87986,1.984,-0.47523,-0.095045,-11.491,0.095045
9.94,-0.87018,1.988,-0.49273,-0.098546,-11.511,0.098546
9.96,-0.86016,1.992,-0.51003,-0.10201,-11.531,0.10201
9.98,-0.84978,1.996,-0.52713,-0.10543,-11.551,0.10543
10,-0.83907,2,-0.54402,-0.1088,-11.571,0.1088
10.02,-0.82802,2.004,-0.56069,-0.11214,-11.591,0.11214
10.04,-0.81665,2.008,-0.57714,-0.11543,-11.611,0.11543
10.06,-0.80494,2.012,-0.59336,-0.11867,-11.631,0.11867
10.08,-0.79291,2.016,-0.60934,-0.12187,-11.651,0.12187
10.1,-0.78057,2.02,-0.62507,-0.12501,-11.671,0.12501
10.12,-0.76791,2.024,-0.64056,-0.12811,-11.691,0.12811
10.14,-0.75495,2.028,-0.65579,-0.13116,-11.711,0.13116
10.16,-0.74168,2.032,-0.67075,-0.13415,-11.731,0.13415
10.18,-0.72812,2.036,-0.68545,-0.13709,-11.751,0.13709
10.2,-0.71427,2.04,-0.69987,-0.13997,-11.771,0.13997
10.22,-0.70013,2.044,-0.71402,-0.1428,-11.791,0.1428
10.24,-0.68571,2.048,-0.72788,-0.14558,-11.811,0.14558
10.26,-0.67101,2.052,-0.74145,-0.14829,-11.831,0.14829
10.28,-0.65605,2.056,-0.75472,-0.15094,-11.851,0.15094
10.3,-0.64083,2.06,-0.76769,-0.15354,-11.871,0.15354
10.32,-0.62535,2.064,-0.78035,-0.15607,-11.891,0.15607
10.34,-0.60961,2.068,-0.7927,-0.15854,-11.911,0.15854
10.36,-0.59364,2.072,-0.80473,-0.16095,-11.931,0.16095
10.38,-0.57743,2.076,-0.81644,-0.16329,-11.951,0.16329
10.4,-0.56098,2.08,-0.82783,-0.16557,-11.971,0.16557
10.42,-0.54432,2.084,-0.83888,-0.16778,-11.991,0.16778
10.44,-0.52743,2.088,-0.8496,-0.16992,-12.011,0.16992
10.46,-0.51033,2.092,-0.85998,-0.172,-12.031,0.172
10.48,-0.49303,2.096,-0.87001,-0.174,-12.051,0.174
10.5,-0.47554,2.1,-0.8797,-0.17594,-12.071,0.17594
10.52,-0.45785,2.104,-0.88903,-0.17781,-12.091,0.17781
10.54,-0.43998,2.108,-0.89801,-0.1796,-12.111,0.1796
10.56,-0.42193,2.112,-0.90663,-0.18133,-12.131,0.18133
10.58,-0.40372,2.116,-0.91488,-0.18298,-12.151,0.18298
10.6,-0.38534,2.12,-0.92278,-0.18456,-12.171,0.18456
10.62,-0.36681,2.124,-0.9303,-0.18606,-12.191,0.18606
10.64,-0.34813,2.128,-0.93745,-0.18749,-12.211,0.18749
10.66,-0.32931,2.132,-0.94422,-0.18884,-12.231,0.18884
10.68,-0.31036,2.136,-0.95062,-0.19012,-12.251,0.19012
10.7,-0.29129,2.14,-0.95664,-0.19133,-12.271,0.19133
10.72,-0.2721,2.144,-0.96227,-0.19245,-12.291,0.19245
10.74,-0.2528,2.148,-0.96752,-0.1935,-12.311,0.1935
10.76,-0.2334,2.152,-0.97238,-0.19448,-12.331,0.19448
10.78,-0.21391,2.156,-0.97685,-0.19537,-12.351,0.19537
10.8,-0.19433,2.16,-0.98094,-0.19619,-12.371,0.19619
10.82,-0.17467,2.164,-0.98463,-0.19693,-12.391,0.19693
10.84,-0.15495,2.168,-0.98792,-0.19758,-12.411,0.19758
10.86,-0.13516,2.172,-0.99082,-0.19816,-12.431,0.19816
10.88,-0.11532,2.176,-0.99333,-0.19867,-12.451,0.19867
10.9,-0.095429,2.18,-0.99544,-0.19909,-12.471,0.19909
10.92,-0.075502,2.184,-0.99715,-0.19943,-12.491,0.19943
10.94,-0.055546,2.188,-0.99846,-0.19969,-12.511,0.19969
10.96,-0.035567,2.192,-0.99937,-0.19987,-12.531,0.19987
10.98,-0.015574,2.196,-0.99988,-0.19998,-12.551,0.19998
11,0.0044257,2.2,-0.99999,-0.2,-12.571,0.2
11.02,0.024423,2.204,-0.9997,-0.19994,-12.591,0.19994
11.04,0.044411,2.208,-0.99901,-0.1998,-12.611,0.1998
11.06,0.064381,2.212,-0.99793,-0.19959,-12.631,0.19959
11.08,0.084325,2.216,-0.99644,-0.19929,-12.651,0.19929
11.1,0.10424,2.22,-0.99455,-0.19891,-12.671,0.19891
11.12,0.1241,2.224,-0.99227,-0.19845,-12.691,0.19845
11.14,0.14392,2.228,-0.98959,-0.19792,-12.711,0.19792
11.16,0.16369,2.232,-0.98651,-0.1973,-12.731,0.1973
11.18,0.18338,2.236,-0.98304,-0.19661,-12.751,0.19661
11.2,0.203,2.24,-0.97918,-0.19584,-12.771,0.19584
11.22,0.22255,2.244,-0.97492,-0.19498,-12.791,0.19498
11.24,0.242,2.248,-0.97028,-0.19406,-12.811,0.19406
11.26,0.26135,2.252,-0.96524,-0.19305,-12.831,0.19305
11.28,0.28061,2.256,-0.95982,-0.19196,-12.851,0.19196
11.3,0.29975,2.26,-0.95402,-0.1908,-12.871,0.1908
11.32,0.31876,2.264,-0.94783,-0.18957,-12.891,0.18957
11.34,0.33766,2.268,-0.94127,-0.18825,-12.911,0.18825
11.36,0.35641,2.272,-0.93433,-0.18687,-12.931,0.18687
11.38,0.37503,2.276,-0.92701,-0.1854,-12.951,0.1854
11.4,0.39349,2.28,-0.91933,-0.18387,-12.971,0.18387
11.42,0.4118,2.284,-0.91128,-0.18226,-12.991,0.18226
11.44,0.42994,2.288,-0.90286,-0.18057,-13.011,0.18057
11.46,0.44791,2.292,-0.89408,-0.17882,-13.031,0.17882
11.48,0.4657,2.296,-0.88494,-0.17699,-13.051,0.17699
11.5,0.4833,2.3,-0.87545,-0.17509,-13.071,0.17509
11.52,0.50072,2.304,-0.86561,-0.17312,-13.091,0.17312
11.54,0.51793,2.308,-0.85542,-0.17108,-13.111,0.17108
11.56,0.53493,2.312,-0.8449,-0.16898,-13.131,0.16898
11.58,0.55172,2.316,-0.83403,-0.16681,-13.151,0.16681
11.6,0.56829,2.32,-0.82283,-0.16457,-13.171,0.16457
11.62,0.58463,2.324,-0.8113,-0.16226,-13.191,0.16226
11.64,0.60074,2.328,-0.79944,-0.15989,-13.211,0.15989
11.66,0.61661,2.332,-0.78727,-0.15745,-13.231,0.15745
11.68,0.63223,2.336,-0.77478,-0.15496,-13.251,0.15496
11.7,0.6476,2.34,-0.76198,-0.1524,-13.271,0.1524
11.72,0.66271,2.344,-0.74888,-0.14978,-13.291,0.14978
11.74,0.67755,2.348,-0.73548,-0.1471,-13.311,0.1471
11.76,0.69212,2.352,-0.72178,-0.14436,-13.331,0.14436
11.78,0.70642,2.356,-0.70779,-0.14156,-13.351,0.14156
11.8,0.72043,2.36,-0.69353,-0.13871,-13.371,0.13871
11.82,0.73416,2.364,-0.67898,-0.1358,-13.391,0.1358
11.84,0.74759,2.368,-0.66416,-0.13283,-13.411,0.13283
11.86,0.76072,2.372,-0.64908,-0.12982,-13.431,0.12982
11.88,0.77355,2.376,-0.63373,-0.12675,-13.451,0.12675
11.9,0.78607,2.38,-0.61814,-0.12363,-13.471,0.12363
11.92,0.79828,2.384,-0.60229,-0.12046,-13.491,0.12046
11.94,0.81016,2.388,-0.58621,-0.11724,-13.511,0.11724
11.96,0.82172,2.392,-0.56989,-0.11398,-13.531,0.11398
11.98,0.83295,2.396,-0.55334,-0.11067,-13.551,0.11067
12,0.84385,2.4,-0.53657,-0.10731,-13.571,0.10731
12.02,0.85442,2.404,-0.51959,-0.10392,-13.591,0.10392
12.04,0.86464,2.408,-0.5024,-0.10048,-13.611,0.10048
12.06,0.87451,2.412,-0.48501,-0.097001,-13.631,0.097001
12.08,0.88404,2.416,-0.46742,-0.093484,-13.651,0.093484
12.1,0.89321,2.42,-0.44965,-0.089929,-13.671,0.089929
12.12,0.90202,2.424,-0.43169,-0.086339,-13.691,0.086339
12.14,0.91047,2.428,-0.41357,-0.082714,-13.711,0.082714
12.16,0.91856,2.432,-0.39528,-0.079056,-13.731,0.079056
12.18,0.92628,2.436,-0.37683,-0.075366,-13.751,0.075366
12.2,0.93363,2.44,-0.35823,-0.071646,-13.771,0.071646
12.22,0.94061,2.444,-0.33949,-0.067897,-13.791,0.067897
12.24,0.94721,2.448,-0.32061,-0.064121,-13.811,0.064121
12.26,0.95343,2.452,-0.3016,-0.06032,-13.831,0.06032
12.28,0.95928,2.456,-0.28247,-0.056495,-13.851,0.056495
12.3,0.96473,2.46,-0.26323,-0.052646,-13.871,0.052646
12.32,0.9698,2.464,-0.24389,-0.048777,-13.891,0.048777
12.34,0.97449,2.468,-0.22444,-0.044888,-13.911,0.044888
12.36,0.97878,2.472,-0.20491,-0.040982,-13.931,0.040982
12.38,0.98268,2.476,-0.18529,-0.037059,-13.951,0.037059
12.4,0.98619,2.48,-0.1656,-0.033121,-13.971,0.033121
12.42,0.98931,2.484,-0.14585,-0.02917,-13.991,0.02917
12.44,0.99203,2.488,-0.12603,-0.025207,-14.011,0.025207
12.46,0.99435,2.492,-0.10617,-0.021234,-14.031,0.021234
12.48,0.99627,2.496,-0.086263,-0.017253,-14.051,0.017253
12.5,0.9978,2.5,-0.066322,-0.013264,-14.071,0.013264
12.52,0.99893,2.504,-0.046354,-0.0092708,-14.091,0.0092708
12.54,0.99965,2.508,-0.026368,-0.0052735,-14.111,0.0052735
12.56,0.99998,2.512,-0.0063706,-0.0012741,-14.131,0.0012741
12.58,0.99991,2.516,0.013629,0.0027258,-14.151,-0.0027258
12.6,0.99943,2.52,0.033623,0.0067246,-14.171,-0.0067246
12.62,0.99856,2.524,0.053604,0.010721,-14.191,-0.010721
12.64,0.99729,2.528,0.073563,0.014713,-14.211,-0.014713
12.66,0.99562,2.532,0.093493,0.018699,-14.231,-0.018699
12.68,0.99355,2.536,0.11339,0.022677,-14.251,-0.022677
12.7,0.99108,2.54,0.13323,0.026646,-14.271,-0.026646
12.72,0.98822,2.544,0.15303,0.030605,-14.291,-0.030605
12.74,0.98496,2.548,0.17276,0.034552,-14.311,-0.034552
12.76,0.98131,2.552,0.19242,0.038484,-14.331,-0.038484
12.78,0.97727,2.556,0.21201,0.042402,-14.351,-0.042402
12.8,0.97283,2.56,0.23151,0.046302,-14.371,-0.046302
12.82,0.96801,2.564,0.25092,0.050184,-14.391,-0.050184
12.84,0.9628,2.568,0.27023,0.054046,-14.411,-0.054046
12.86,0.9572,2.572,0.28943,0.057886,-14.431,-0.057886
12.88,0.95122,2.576,0.30851,0.061703,-14.451,-0.061703
12.9,0.94486,2.58,0.32747,0.065495,-14.471,-0.065495
12.92,0.93812,2.584,0.3463,0.069261,-14.491,-0.069261
12.94,0.93101,2.588,0.365,0.072999,-14.511,-0.072999
12.96,0.92352,2.592,0.38354,0.076709,-14.531,-0.076709
12.98,0.91567,2.596,0.40194,0.080387,-14.551,-0.080387
13,0.90745,2.6,0.42017,0.084033,-14.571,-0.084033
13.02,0.89886,2.604,0.43823,0.087646,-14.591,-0.087646
13.04,0.88992,2.608,0.45612,0.091224,-14.611,-0.091224
13.06,0.88062,2.612,0.47383,0.094765,-14.631,-0.094765
13.08,0.87097,2.616,0.49134,0.098268,-14.651,-0.098268
13.1,0.86097,2.62,0.50866,0.10173,-14.671,-0.10173
13.12,0.85062,2.624,0.52578,0.10516,-14.691,-0.10516
13.14,0.83994,2.628,0.54268,0.10854,-14.711,-0.10854
13.16,0.82892,2.632,0.55937,0.11187,-14.731,-0.11187
13.18,0.81756,2.636,0.57584,0.11517,-14.751,-0.11517
13.2,0.80588,2.64,0.59207,0.11841,-14.771,-0.11841
13.22,0.79388,2.644,0.60807,0.12161,-14.791,-0.12161
13.24,0.78156,2.648,0.62383,0.12477,-14.811,-0.12477
13.26,0.76893,2.652,0.63933,0.12787,-14.831,-0.12787
13.28,0.75599,2.656,0.65458,0.13092,-14.851,-0.13092
13.3,0.74275,2.66,0.66957,0.13391,-14.871,-0.13391
13.32,0.72921,2.664,0.68429,0.13686,-14.891,-0.13686
13.34,0.71538,2.668,0.69874,0.13975,-14.911,-0.13975
13.36,0.70126,2.672,0.7129,0.14258,-14.931,-0.14258
13.38,0.68687,2.676,0.72678,0.14536,-14.951,-0.14536
13.4,0.67219,2.68,0.74038,0.14808,-14.971,-0.14808
13.42,0.65725,2.684,0.75367,0.15073,-14.991,-0.15073
13.44,0.64205,2.688,0.76666,0.15333,-15.011,-0.15333
13.46,0.62659,2.692,0.77935,0.15587,-15.031,-0.15587
13.48,0.61088,2.696,0.79173,0.15835,-15.051,-0.15835
13.5,0.59492,2.7,0.80378,0.16076,-15.071,-0.16076
13.52,0.57873,2.704,0.81552,0.1631,-15.091,-0.1631
13.54,0.5623,2.708,0.82693,0.16539,-15.111,-0.16539
13.56,0.54565,2.712,0.83801,0.1676,-15.131,-0.1676
13.58,0.52878,2.716,0.84876,0.16975,-15.151,-0.16975
13.6,0.5117,2.72,0.85916,0.17183,-15.171,-0.17183
13.62,0.49442,2.724,0.86922,0.17384,-15.191,-0.17384
13.64,0.47694,2.728,0.87894,0.17579,-15.211,-0.17579
13.66,0.45926,2.732,0.8883,0.17766,-15.231,-0.17766
13.68,0.44141,2.736,0.89731,0.17946,-15.251,-0.17946
13.7,0.42337,2.74,0.90595,0.18119,-15.271,-0.18119
13.72,0.40517,2.744,0.91424,0.18285,-15.291,-0.18285
13.74,0.38681,2.748,0.92216,0.18443,-15.311,-0.18443
13.76,0.36829,2.752,0.92971,0.18594,-15.331,-0.18594
13.78,0.34962,2.756,0.93689,0.18738,-15.351,-0.18738
13.8,0.33081,2.76,0.9437,0.18874,-15.371,-0.18874
13.82,0.31188,2.764,0.95012,0.19002,-15.391,-0.19002
13.84,0.29281,2.768,0.95617,0.19123,-15.411,-0.19123
13.86,0.27363,2.772,0.96183,0.19237,-15.431,-0.19237
13.88,0.25434,2.776,0.96711,0.19342,-15.451,-0.19342
13.9,0.23495,2.78,0.97201,0.1944,-15.471,-0.1944
13.92,0.21546,2.784,0.97651,0.1953,-15.491,-0.1953
13.94,0.19589,2.788,0.98063,0.19613,-15.511,-0.19613
13.96,0.17624,2.792,0.98435,0.19687,-15.531,-0.19687
13.98,0.15652,2.796,0.98767,0.19753,-15.551,-0.19753
14,0.13674,2.8,0.99061,0.19812,-15.571,-0.19812
14.02,0.1169,2.804,0.99314,0.19863,-15.591,-0.19863
14.04,0.097014,2.808,0.99528,0.19906,-15.611,-0.19906
14.06,0.07709,2.812,0.99702,0.1994,-15.631,-0.1994
14.08,0.057136,2.816,0.99837,0.19967,-15.651,-0.19967
14.1,0.037158,2.82,0.99931,0.19986,-15.671,-0.19986
14.12,0.017166,2.824,0.99985,0.19997,-15.691,-0.19997
14.14,-0.0028331,2.828,1,0.2,-15.711,-0.2
14.16,-0.022831,2.832,0.99974,0.19995,-15.731,-0.19995
14.18,-0.04282,2.836,0.99908,0.19982,-15.751,-0.19982
14.2,-0.062792,2.84,0.99803,0.19961,-15.771,-0.19961
14.22,-0.082738,2.844,0.99657,0.19931,-15.791,-0.19931
14.24,-0.10265,2.848,0.99472,0.19894,-15.811,-0.19894
14.26,-0.12252,2.852,0.99247,0.19849,-15.831,-0.19849
14.28,-0.14235,2.856,0.98982,0.19796,-15.851,-0.19796
14.3,-0.16211,2.86,0.98677,0.19735,-15.871,-0.19735
14.32,-0.18182,2.864,0.98333,0.19667,-15.891,-0.19667
14.34,-0.20145,2.868,0.9795,0.1959,-15.911,-0.1959
14.36,-0.22099,2.872,0.97528,0.19506,-15.931,-0.19506
14.38,-0.24045,2.876,0.97066,0.19413,-15.951,-0.19413
14.4,-0.25982,2.88,0.96566,0.19313,-15.971,-0.19313
14.42,-0.27908,2.884,0.96027,0.19205,-15.991,-0.19205
14.44,-0.29823,2.888,0.9545,0.1909,-16.011,-0.1909
14.46,-0.31725,2.892,0.94834,0.18967,-16.031,-0.18967
14.48,-0.33616,2.896,0.94181,0.18836,-16.051,-0.18836
14.5,-0.35492,2.9,0.9349,0.18698,-16.071,-0.18698
14.52,-0.37355,2.904,0.92761,0.18552,-16.091,-0.18552
14.54,-0.39203,2.908,0.91995,0.18399,-16.111,-0.18399
14.56,-0.41035,2.912,0.91193,0.18239,-16.131,-0.18239
14.58,-0.4285,2.916,0.90354,0.18071,-16.151,-0.18071
14.6,-0.44648,2.92,0.89479,0.17896,-16.171,-0.17896
14.62,-0.46429,2.924,0.88568,0.17714,-16.191,-0.17714
14.64,-0.48191,2.928,0.87622,0.17524,-16.211,-0.17524
14.66,-0.49934,2.932,0.86641,0.17328,-16.231,-0.17328
14.68,-0.51656,2.936,0.85625,0.17125,-16.251,-0.17125
14.7,-0.53358,2.94,0.84575,0.16915,-16.271,-0.16915
14.72,-0.55039,2.944,0.83491,0.16698,-16.291,-0.16698
14.74,-0.56698,2.948,0.82373,0.16475,-16.311,-0.16475
14.76,-0.58334,2.952,0.81223,0.16245,-16.331,-0.16245
14.78,-0.59947,2.956,0.8004,0.16008,-16.351,-0.16008
14.8,-0.61535,2.96,0.78825,0.15765,-16.371,-0.15765
14.82,-0.63099,2.964,0.77579,0.15516,-16.391,-0.15516
14.84,-0.64638,2.968,0.76301,0.1526,-16.411,-0.1526
14.86,-0.66151,2.972,0.74993,0.14999,-16.431,-0.14999
14.88,-0.67638,2.976,0.73656,0.14731,-16.451,-0.14731
14.9,-0.69097,2.98,0.72288,0.14458,-16.471,-0.14458
14.92,-0.70529,2.984,0.70892,0.14178,-16.491,-0.14178
14.94,-0.71933,2.988,0.69467,0.13893,-16.511,-0.13893
14.96,-0.73308,2.992,0.68015,0.13603,-16.531,-0.13603
14.98,-0.74653,2.996,0.66535,0.13307,-16.551,-0.13307
15,-0.75969,3,0.65029,0.13006,-16.571,-0.13006
15.02,-0.77254,3.004,0.63497,0.12699,-16.591,-0.12699
15.04,-0.78508,3.008,0.61939,0.12388,-16.611,-0.12388
15.06,-0.79731,3.012,0.60356,0.12071,-16.631,-0.12071
15.08,-0.80923,3.016,0.5875,0.1175,-16.651,-0.1175
15.1,-0.82081,3.02,0.5712,0.11424,-16.671,-0.11424
15.12,-0.83207,3.024,0.55467,0.11093,-16.691,-0.11093
15.14,-0.843,3.028,0.53792,0.10758,-16.711,-0.10758
15.16,-0.85359,3.032,0.52095,0.10419,-16.731,-0.10419
15.18,-0.86383,3.036,0.50377,0.10075,-16.751,-0.10075
15.2,-0.87374,3.04,0.4864,0.09728,-16.771,-0.09728
15.22,-0.88329,3.044,0.46883,0.093766,-16.791,-0.093766
15.24,-0.89249,3.048,0.45107,0.090214,-16.811,-0.090214
15.26,-0.90133,3.052,0.43313,0.086626,-16.831,-0.086626
15.28,-0.90981,3.056,0.41502,0.083004,-16.851,-0.083004
15.3,-0.91793,3.06,0.39674,0.079348,-16.871,-0.079348
15.32,-0.92568,3.064,0.3783,0.075661,-16.891,-0.075661
15.34,-0.93306,3.068,0.35972,0.071943,-16.911,-0.071943
15.36,-0.94007,3.072,0.34098,0.068197,-16.931,-0.068197
15.38,-0.9467,3.076,0.32212,0.064423,-16.951,-0.064423
15.4,-0.95295,3.08,0.30312,0.060624,-16.971,-0.060624
15.42,-0.95882,3.084,0.284,0.0568,-16.991,-0.0568
15.44,-0.96431,3.088,0.26477,0.052954,-17.011,-0.052954
15.46,-0.96941,3.092,0.24543,0.049086,-17.031,-0.049086
15.48,-0.97413,3.096,0.22599,0.045199,-17.051,-0.045199
15.5,-0.97845,3.1,0.20647,0.041293,-17.071,-0.041293
15.52,-0.98239,3.104,0.18686,0.037372,-17.091,-0.037372
15.54,-0.98593,3.108,0.16717,0.033435,-17.111,-0.033435
15.56,-0.98907,3.112,0.14742,0.029485,-17.131,-0.029485
15.58,-0.99182,3.116,0.12761,0.025523,-17.151,-0.025523
15.6,-0.99418,3.12,0.10775,0.021551,-17.171,-0.021551
15.62,-0.99613,3.124,0.08785,0.01757,-17.191,-0.01757
15.64,-0.99769,3.128,0.067911,0.013582,-17.211,-0.013582
15.66,-0.99885,3.132,0.047945,0.009589,-17.231,-0.009589
15.68,-0.99961,3.136,0.02796,0.0055919,-17.251,-0.0055919
15.7,-0.99997,3.14,0.0079632,0.0015926,-17.271,-0.0015926
15.72,-0.99993,3.144,-0.012036,-0.0024073,-17.291,0.0024073
15.74,-0.99949,3.148,-0.032031,-0.0064063,-17.311,0.0064063
15.76,-0.99865,3.152,-0.052013,-0.010403,-17.331,0.010403
15.78,-0.99741,3.156,-0.071974,-0.014395,-17.351,0.014395
